TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;601396.15;;;PJ;22.610.500/0001-88;VORTX DTVM;2052-11-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.300000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;327213.81;;;PJ;22.610.500/0001-88;VORTX DTVM;2043-01-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.950000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;654484.94;;;PJ;22.610.500/0001-88;VORTX DTVM;2043-01-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.350000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;267808.64;;;PJ;22.610.500/0001-88;VORTX DTVM;2053-02-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;12.150000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;354802.92;;;PJ;22.610.500/0001-88;VORTX DTVM;2039-02-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;12.950000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;219719.10;;;PJ;22.610.500/0001-88;VORTX DTVM;2053-02-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;12.950000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;140415.21;;;PJ;22.610.500/0001-88;VORTX DTVM;2038-01-30;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;13.350000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;1488289.97;;;PJ;22.610.500/0001-88;VORTX DTVM;2027-12-30;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;13.350001;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;221619.10;;;PJ;22.610.500/0001-88;VORTX DTVM;2040-02-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;13.620000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;983557.86;;;PJ;22.610.500/0001-88;VORTX DTVM;2042-12-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;13.890000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;491724.84;;;PJ;22.610.500/0001-88;VORTX DTVM;2033-01-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;14.030000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;205487.26;;;PJ;22.610.500/0001-88;VORTX DTVM;2039-06-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;14.030000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;409093.79;;;PJ;22.610.500/0001-88;VORTX DTVM;2042-12-05;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;14.300000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;298978.45;;;PJ;22.610.500/0001-88;VORTX DTVM;2042-12-23;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;14.300000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;287040.41;;;PJ;22.610.500/0001-88;VORTX DTVM;2042-11-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;14.710000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;1983922.42;;;PJ;22.610.500/0001-88;VORTX DTVM;2042-12-30;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;14.710000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;260028.54;;;PJ;22.610.500/0001-88;VORTX DTVM;2053-10-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.120000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;664158.74;;;PJ;22.610.500/0001-88;VORTX DTVM;2054-01-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.120000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;167696.88;;;PJ;22.610.500/0001-88;VORTX DTVM;2053-11-30;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.120000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;311278.70;;;PJ;22.610.500/0001-88;VORTX DTVM;2042-12-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.250000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;205217.54;;;PJ;22.610.500/0001-88;VORTX DTVM;2039-11-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.390000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;155325.79;;;PJ;22.610.500/0001-88;VORTX DTVM;2034-02-06;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.530000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;84194.55;;;PJ;22.610.500/0001-88;VORTX DTVM;2037-05-01;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.590000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;338542.31;;;PJ;22.610.500/0001-88;VORTX DTVM;2054-03-05;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;342616.79;;;PJ;22.610.500/0001-88;VORTX DTVM;2054-02-12;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;116207.58;;;PJ;22.610.500/0001-88;VORTX DTVM;2042-06-18;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;538180.87;;;PJ;22.610.500/0001-88;VORTX DTVM;2047-12-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;286927.67;;;PJ;22.610.500/0001-88;VORTX DTVM;2044-01-08;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.010000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;246222.79;;;PJ;22.610.500/0001-88;VORTX DTVM;2043-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.010000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;132103.24;;;PJ;22.610.500/0001-88;VORTX DTVM;2043-02-01;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.080000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;1244445.96;;;PJ;22.610.500/0001-88;VORTX DTVM;2039-02-12;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.080000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;226081.96;;;PJ;22.610.500/0001-88;VORTX DTVM;2042-12-17;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.080000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;181274.77;;;PJ;22.610.500/0001-88;VORTX DTVM;2054-02-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.210000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;482693.98;;;PJ;22.610.500/0001-88;VORTX DTVM;2039-02-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.210000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;675485.84;;;PJ;22.610.500/0001-88;VORTX DTVM;2029-02-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.630000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;228338.74;;;PJ;22.610.500/0001-88;VORTX DTVM;2031-08-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.870000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;302763.56;;;PJ;22.610.500/0001-88;VORTX DTVM;2034-01-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;17.290000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;255383.04;;;PJ;22.610.500/0001-88;VORTX DTVM;2038-11-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;17.290000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;653801.44;;;PJ;22.610.500/0001-88;VORTX DTVM;2043-10-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;17.290001;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;405604.85;;;PJ;22.610.500/0001-88;VORTX DTVM;2035-09-28;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;17.290000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;83290.52;;;PJ;22.610.500/0001-88;VORTX DTVM;2038-11-30;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;17.290000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;113698.24;;;PJ;22.610.500/0001-88;VORTX DTVM;2039-02-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;17.460000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;148527.87;;;PJ;22.610.500/0001-88;VORTX DTVM;2043-11-05;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;17.720000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;398765.97;;;PJ;22.610.500/0001-88;VORTX DTVM;2032-02-18;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;17.720000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;172182.33;;;PJ;22.610.500/0001-88;VORTX DTVM;2036-08-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;18.160000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;327924.35;;;PJ;22.610.500/0001-88;VORTX DTVM;2044-01-18;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;20.980000;;S;N;
FI;30.982.547/0001-09;MAUÁ CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;224260.37;;;PJ;22.610.500/0001-88;VORTX DTVM;2035-03-30;S;IGM;Índice Geral de Preços-Mercado (IGP-M);100.000000;12.000000;;S;N;
FI;30.998.213/0001-15;PANAMÁ KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RENDA FIXA CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;4044.000000;4326177.73;;2024-03-30;PJ;45.456.117/0001-12;AGUAS DO SERTAO SA;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
FI;31.247.970/0001-10;JBFO ESTRUTURADO IQ 120 Fundo De Investimento Multimercado  Crédito Privado;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;55.000000;58858.37;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-05-30;S;DI1;DI de um dia;100.000000;3.005775;;S;N;
FI;31.247.970/0001-10;JBFO ESTRUTURADO IQ 120 Fundo De Investimento Multimercado  Crédito Privado;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;414.000000;193391.55;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;3.534711;;S;N;
FI;31.247.970/0001-10;JBFO ESTRUTURADO IQ 120 Fundo De Investimento Multimercado  Crédito Privado;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;50.000000;59418.12;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.015411;;S;N;
FI;31.247.970/0001-10;JBFO ESTRUTURADO IQ 120 Fundo De Investimento Multimercado  Crédito Privado;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;625.000000;742726.50;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.007393;;S;N;
FI;31.247.970/0001-10;JBFO ESTRUTURADO IQ 120 Fundo De Investimento Multimercado  Crédito Privado;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;700.000000;717527.43;;;PJ;25.005.683/0001-09;VERTE SECURIZAD;2026-11-26;S;OUT;OUTROS;100.000000;4.509895;;S;N;
FI;31.247.970/0001-10;JBFO ESTRUTURADO IQ 120 Fundo De Investimento Multimercado  Crédito Privado;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1450.000000;1465042.76;;;PJ;25.005.683/0001-09;VERTE SECURIZAD;2026-11-26;S;OUT;OUTROS;100.000000;2.751768;;S;N;
FI;31.276.143/0001-54;SAFRA INFRAESTRUTURA MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;1000.000000;1024746.72;;;PJ;02.474.103/0001-19;ENGIE BRASIL ENERGIA S A;2033-11-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;5.932500;;S;N;
FI;31.276.143/0001-54;SAFRA INFRAESTRUTURA MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;3000.000000;3137897.39;;;PJ;06.248.349/0001-23;TRANSPORTADORA ASSOCIADA DE GAS S.A.;2033-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;5.985100;;S;N;
FI;31.943.951/0001-28;MMCP QI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;25.000000;187246.89;;;PJ;61.167.060/0001-98;INDUSTRIA QUIMICA KIMBERLIT LTDA;2027-03-31;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
FI;31.963.315/0001-68;BB PRIMORDIUM RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;3998.000000;4257065.75;;;PJ;33.042.730/0001-04;CIA SIDERURGICA NACIONAL;2030-07-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.500000;;S;N;
FI;31.963.315/0001-68;BB PRIMORDIUM RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;10000.000000;10735871.74;;;PJ;00.001.180/0001-26;CENTRAIS ELETRICAS BRASILEIRA SA ELETROB;2031-09-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.317000;;S;N;
FI;31.963.315/0001-68;BB PRIMORDIUM RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;12900.000000;13655656.70;;;PJ;16.404.287/0001-55;SUZANO S.A.;2030-06-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.018800;;S;N;
FI;31.963.315/0001-68;BB PRIMORDIUM RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;962.000000;1031053.32;;;PJ;16.404.287/0001-55;SUZANO S.A.;2038-09-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.188900;;S;N;
FI;31.963.315/0001-68;BB PRIMORDIUM RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;5000.000000;5469838.63;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;2031-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;5.867300;;S;N;
FI;31.964.159/0001-50;TYTON CRÉDITO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Mantido até o vencimento;;;;;1500.000000;1509693.20;;;PJ;12.091.809/0001-55;3R PETROLEUM OLEO E GAS S.A.;2029-02-08;S;DI1;DI de um dia;100.000000;3.000000;;S;N;
FI;32.044.389/0001-63;G3 KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CP;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;7733.000000;8272584.64;;2024-03-30;PJ;45.456.117/0001-12;AGUAS DO SERTAO SA;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
FI;32.044.741/0001-60;DEGAS KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CP;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;3316.000000;3547380.15;;2024-03-30;PJ;45.456.117/0001-12;AGUAS DO SERTAO SA;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
